,ME,NH,VT,WCMA,SEMA,NEMA,CT,RI
238,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
239,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
240,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
241,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
242,7042.1598951612905,1995.5463911290324,1693.818814516129,0.0,0.0,251.31374596774197,737.9175685483871,7.508399193548388
243,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
244,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
245,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
246,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
247,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
248,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
249,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
250,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
251,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
252,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
253,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
254,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
255,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
256,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
257,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
258,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
259,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
260,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
261,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
262,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
263,7043.769620833334,1874.741775,1585.083420833333,0.0,0.0,228.3252083333333,741.2222333333333,7.204912500000001
