,Generator,Time,Value,Zones,Type,$/MWh
273,CosCobUN11,10,0.0,CT,Oil,203.58868234918953
274,CosCobUN11,11,0.0,CT,Oil,203.58868234918953
275,CosCobUN11,12,0.0,CT,Oil,203.58868234918953
276,CosCobUN11,13,0.0,CT,Oil,203.58868234918953
277,CosCobUN11,14,0.0,CT,Oil,203.58868234918953
278,CosCobUN11,15,0.0,CT,Oil,203.58868234918953
279,CosCobUN11,16,0.0,CT,Oil,203.58868234918953
280,CosCobUN11,17,0.0,CT,Oil,203.58868234918953
281,CosCobUN11,18,0.0,CT,Oil,203.58868234918953
282,CosCobUN11,19,0.0,CT,Oil,203.58868234918953
283,CosCobUN11,20,0.0,CT,Oil,203.58868234918953
284,CosCobUN11,21,0.0,CT,Oil,203.58868234918953
285,CosCobUN11,22,0.0,CT,Oil,203.58868234918953
286,CosCobUN11,23,0.0,CT,Oil,203.58868234918953
287,CosCobUN11,24,0.0,CT,Oil,203.58868234918953
288,UCONNCogenFacilityCGT2,1,1.3800000000000001,CT,Gas,18.465180259691998
289,UCONNCogenFacilityCGT2,2,1.3800000000000001,CT,Gas,18.465180259691998
290,UCONNCogenFacilityCGT2,3,1.3800000000000006,CT,Gas,18.465180259691998
291,UCONNCogenFacilityCGT2,4,1.3800000000000001,CT,Gas,18.465180259691998
292,UCONNCogenFacilityCGT2,5,1.3800000000000001,CT,Gas,18.465180259691998
293,UCONNCogenFacilityCGT2,6,1.3800000000000001,CT,Gas,18.465180259691998
294,UCONNCogenFacilityCGT2,7,1.3800000000000006,CT,Gas,18.465180259691998
295,UCONNCogenFacilityCGT2,8,1.3800000000000006,CT,Gas,18.465180259691998
296,UCONNCogenFacilityCGT2,9,1.3800000000000008,CT,Gas,18.465180259691998
297,UCONNCogenFacilityCGT2,10,1.3800000000000001,CT,Gas,18.465180259691998
298,UCONNCogenFacilityCGT2,11,1.3800000000000006,CT,Gas,18.465180259691998
299,UCONNCogenFacilityCGT2,12,1.3800000000000001,CT,Gas,18.465180259691998
300,UCONNCogenFacilityCGT2,13,1.3800000000000008,CT,Gas,18.465180259691998
301,UCONNCogenFacilityCGT2,14,1.3800000000000006,CT,Gas,18.465180259691998
302,UCONNCogenFacilityCGT2,15,1.3800000000000006,CT,Gas,18.465180259691998
303,UCONNCogenFacilityCGT2,16,1.3800000000000008,CT,Gas,18.465180259691998
304,UCONNCogenFacilityCGT2,17,1.3800000000000006,CT,Gas,18.465180259691998
305,UCONNCogenFacilityCGT2,18,1.3800000000000006,CT,Gas,18.465180259691998
306,UCONNCogenFacilityCGT2,19,1.3800000000000008,CT,Gas,18.465180259691998
307,UCONNCogenFacilityCGT2,20,1.3800000000000001,CT,Gas,18.465180259691998
308,UCONNCogenFacilityCGT2,21,1.3800000000000006,CT,Gas,18.465180259691998
309,UCONNCogenFacilityCGT2,22,1.3800000000000008,CT,Gas,18.465180259691998
310,UCONNCogenFacilityCGT2,23,1.3800000000000006,CT,Gas,18.465180259691998
311,UCONNCogenFacilityCGT2,24,1.3800000000000006,CT,Gas,18.465180259691998
312,GenConnDevonLLC17,1,0.0,CT,Oil,164.41082807302737
313,GenConnDevonLLC17,2,0.0,CT,Oil,164.41082807302737
314,GenConnDevonLLC17,3,0.0,CT,Oil,164.41082807302737
315,GenConnDevonLLC17,4,0.0,CT,Oil,164.41082807302737
316,GenConnDevonLLC17,5,0.0,CT,Oil,164.41082807302737
317,GenConnDevonLLC17,6,0.0,CT,Oil,164.41082807302737
318,GenConnDevonLLC17,7,0.0,CT,Oil,164.41082807302737
319,GenConnDevonLLC17,8,0.0,CT,Oil,164.41082807302737
320,GenConnDevonLLC17,9,0.0,CT,Oil,164.41082807302737
321,GenConnDevonLLC17,10,0.0,CT,Oil,164.41082807302737
322,GenConnDevonLLC17,11,0.0,CT,Oil,164.41082807302737
323,GenConnDevonLLC17,12,0.0,CT,Oil,164.41082807302737
324,GenConnDevonLLC17,13,0.0,CT,Oil,164.41082807302737
325,GenConnDevonLLC17,14,0.0,CT,Oil,164.41082807302737
326,GenConnDevonLLC17,15,0.0,CT,Oil,164.41082807302737
327,GenConnDevonLLC17,16,0.0,CT,Oil,164.41082807302737
328,GenConnDevonLLC17,17,0.0,CT,Oil,164.41082807302737
329,GenConnDevonLLC17,18,0.0,CT,Oil,164.41082807302737
330,GenConnDevonLLC17,19,0.0,CT,Oil,164.41082807302737
331,GenConnDevonLLC17,20,0.0,CT,Oil,164.41082807302737
